word_id,layer0_id,weight
746,7,0.05253227
746,8,-0.055341266
746,9,-0.013434209
746,10,-0.061809354
746,11,0.033899173
746,12,0.057947114
746,13,-0.029245395
746,14,0.003318578
746,15,0.063111655
747,0,0.037717327
747,1,-0.016664986
747,2,-0.011269655
747,3,-0.02413584
747,4,0.02501171
747,5,-0.06162241
747,6,0.037862234
747,7,0.023160398
747,8,-0.018387906
747,9,0.000109389424
747,10,0.03489416
747,11,0.060301818
747,12,-0.04044004
747,13,0.021614753
747,14,-0.018934555
747,15,-0.020398147
748,0,0.0386853
748,1,0.034478426
748,2,-0.03186203
748,3,-0.06412782
748,4,0.0117443055
748,5,-0.057138503
748,6,-0.010074314
748,7,0.02576746
748,8,0.0068313703
748,9,0.053149268
748,10,-0.029173333
748,11,-0.014398038
748,12,-0.010947764
748,13,0.042361997
748,14,-0.06280192
748,15,0.053639762
749,0,0.006834455
749,1,0.028279096
749,2,-0.04082611
749,3,-0.012460329
749,4,0.008452989
749,5,0.025716491
749,6,0.008410737
749,7,-0.033296295
749,8,-0.062412832
749,9,-0.040932935
749,10,0.015899725
749,11,0.008782476
749,12,0.024897844
749,13,-0.013551988
749,14,-0.06324949
749,15,-0.015239883
750,0,0.054335967
750,1,-0.02699399
750,2,-0.021250933
750,3,-0.007691581
750,4,0.06271014
750,5,0.007124096
750,6,-0.033999816
750,7,-0.048481543
750,8,-0.037606284
750,9,-0.062158186
750,10,0.030093119
750,11,0.024163485
750,12,-0.0066327676
750,13,0.03977885
750,14,0.04012239
750,15,-0.0030232742
751,0,0.060156733
751,1,-0.009961195
751,2,-0.012636963
751,3,-0.036102876
751,4,0.022949353
751,5,0.06130735
751,6,0.021567926
751,7,-0.031253874
751,8,-0.03984221
751,9,0.040925466
751,10,0.02622006
751,11,-0.014367107
751,12,0.03374181
751,13,-0.041177116
751,14,0.047618575
751,15,0.0056705847
752,0,-0.0055060238
752,1,-0.02776023
752,2,-0.053979434
752,3,0.001598157
752,4,-0.026128747
752,5,0.031084642
752,6,-0.0013795644
752,7,-0.064294524
752,8,0.029374793
752,9,-0.029466413
752,10,0.061417587
752,11,-0.045713298
752,12,-0.024218809
752,13,-0.021172013
752,14,-0.040502086
752,15,-0.036435172
753,0,-0.0167262
753,1,-0.057634525
753,2,0.006869912
753,3,0.0034616888
753,4,-0.00797708
753,5,-0.03354244
753,6,-0.037481386
753,7,-0.008399781
753,8,0.057319954
753,9,-0.047340743
753,10,0.059000485
753,11,0.022154175
753,12,-0.026121091
753,13,-0.041526943
753,14,0.032694533
753,15,0.018064111
754,0,0.025292844
754,1,0.039125927
754,2,-0.002176661
754,3,0.055643752
754,4,-0.05877216
754,5,0.050124668
754,6,-0.03443117
754,7,0.0030010268
754,8,-0.06409201
754,9,0.061541297
754,10,0.02584023
754,11,0.024081051
754,12,-0.04402353
754,13,-0.029219743
754,14,0.04925765
754,15,0.015889049
755,0,-0.040776633
755,1,0.04278881
755,2,0.04874286
755,3,0.018972263
755,4,0.05291234
755,5,0.06238953
755,6,-0.060233474
755,7,0.048517354
755,8,-0.015438855
755,9,0.018737689
755,10,0.00045666844
755,11,0.026431412
755,12,-0.033460606
755,13,0.030848324
755,14,0.05503229
755,15,0.058593445
756,0,0.04680506
756,1,0.052022472
756,2,-0.03531599
756,3,0.039682515
756,4,-0.010477241
756,5,0.025546215
756,6,0.057238534
756,7,-0.015282549
756,8,0.029077955
756,9,-0.053093575
756,10,0.02284199
756,11,0.011756837
756,12,0.02760104
756,13,0.025236994
756,14,0.0003465265
756,15,0.051790744
757,0,0.0012776181
757,1,-0.0051693283
757,2,-0.050171446
757,3,0.037980065
757,4,0.04383435
757,5,-0.04606227
757,6,0.041636378
757,7,0.05402282
757,8,-0.030060485
757,9,-0.052948654
757,10,-0.031250164
757,11,0.0076815784
757,12,-0.032108333
757,13,0.0137033835
757,14,0.059584722
757,15,0.019073725
758,0,0.051572047
758,1,-0.014502011
758,2,-0.028178375
758,3,-0.026595667
758,4,-0.016122874
758,5,0.018201374
758,6,0.044355728
758,7,0.016710535
758,8,-0.021568619
758,9,-0.048330855
758,10,-0.037783504
758,11,-0.02654263
758,12,0.0032160357
758,13,-0.005700957
758,14,-0.015642028
758,15,-0.05007102
759,0,-0.06271306
759,1,-0.00875986
759,2,-0.010629203
759,3,-0.041559193
759,4,-0.006080013
759,5,-0.005696539
759,6,-0.055752598
759,7,-0.03866223
759,8,0.048777938
759,9,0.06146217
759,10,-0.039704654
759,11,0.047529757
759,12,-0.04778198
759,13,-0.004178744
759,14,-0.026884586
759,15,-0.05225673
760,0,-0.035372093
760,1,-0.016335439
760,2,0.031638302
760,3,0.012111329
760,4,-0.039163418
760,5,-0.03932919
760,6,0.00073853135
760,7,0.027391791
760,8,-0.022282407
760,9,0.048549324
760,10,0.037542522
760,11,-0.038888797
760,12,0.0041040704
760,13,-0.026058253
760,14,0.060316764
760,15,-0.047962092
761,0,0.040370956
761,1,-0.0074694753
761,2,0.007066734
761,3,-0.06264835
761,4,0.026117243
761,5,-0.01819478
761,6,0.04569544
761,7,-0.042087756
761,8,0.015753351
761,9,0.012418568
761,10,0.019863695
761,11,0.023881719
761,12,-0.060262837
761,13,0.008672208
761,14,0.042103574
761,15,-0.008265801
762,0,0.015184164
762,1,0.04248832
762,2,0.008828685
762,3,-0.027914431
762,4,-0.03560402
762,5,0.048969753
762,6,-0.023190867
762,7,-0.054817215
762,8,-0.0053211525
762,9,-0.019783795
762,10,0.03130828
762,11,-0.0061760247
762,12,0.059272252
762,13,-0.034617346
762,14,0.055959284
762,15,-0.000105537474
763,0,-0.046299376
763,1,-0.051279813
763,2,0.00953044
763,3,-0.020394698
763,4,0.046611987
763,5,-0.045690805
763,6,-0.037756532
763,7,0.022193976
763,8,-0.024906792
763,9,-0.0020631738
763,10,-0.023584358
763,11,0.0030220821
763,12,0.013123535
763,13,-0.041702963
763,14,0.04405486
763,15,-0.027067833
764,0,-0.025818702
764,1,0.02611097
764,2,0.005870916
764,3,-0.057757735
764,4,0.034051284
764,5,0.014729932
764,6,0.044352725
764,7,-0.02810067
764,8,0.02564273
764,9,-0.053345457
764,10,-0.0037871227
764,11,-0.039844863
764,12,0.03159333
764,13,-0.036935534
764,14,0.05594089
764,15,-0.03334732
765,0,-0.058308236
765,1,0.036084145
765,2,-0.045998335
765,3,0.045001782
765,4,-0.0305143
765,5,0.049218617
765,6,0.06311066
765,7,0.014308535
765,8,0.0024040416
765,9,-0.060019143
765,10,0.0404542
765,11,0.024183325
765,12,-0.0059933774
765,13,-0.059144266
765,14,0.02230177
765,15,-0.033820316
766,0,0.057730936
766,1,-0.035055574
766,2,0.030318797
766,3,-0.026509214
766,4,0.017552763
766,5,0.06235742
766,6,0.05509501
766,7,-0.06349125
766,8,0.029717118
766,9,-0.061345812
766,10,-0.049055733
766,11,-0.0065689012
766,12,-0.05379188
766,13,-0.049914453
766,14,0.02362451
766,15,0.056072094
767,0,0.059431866
767,1,-0.04970169
767,2,0.015671223
767,3,-0.045537613
767,4,0.03591486
767,5,0.048594616
767,6,-0.039967097
767,7,0.03701412
767,8,-0.048891097
767,9,0.025811769
767,10,-0.03432281
767,11,-0.06358749
767,12,-0.049906936
767,13,0.041913167
767,14,-0.014786694
767,15,0.047181986
768,0,0.0067091584
768,1,0.05598569
768,2,-0.012346815
768,3,0.035798833
768,4,-0.010035422
768,5,-0.02895907
768,6,-0.001085259
768,7,0.055218913
768,8,-0.007857505
768,9,0.04485537
768,10,0.04175631
768,11,-0.016506027
768,12,-0.024450243
768,13,-0.054735888
768,14,0.0064643174
768,15,-0.020333208
769,0,-0.045628946
769,1,-0.020206388
769,2,-0.008365463
769,3,0.022897892
769,4,-0.0008453131
769,5,0.053981766
769,6,0.062282495
769,7,-0.0600484
769,8,0.024965025
769,9,0.0011834353
769,10,0.061854966
769,11,-0.019502223
769,12,-0.01995492
769,13,0.034002118
769,14,0.030452885
769,15,0.033403613
770,0,-0.028964221
770,1,-0.011195615
770,2,0.045248203
770,3,-0.046154886
770,4,0.05239798
770,5,0.04218217
770,6,0.060690917
770,7,-0.0016508251
770,8,-0.034321874
770,9,0.050635576
770,10,-0.033454865
770,11,0.006689884
770,12,-0.033603303
770,13,-0.0560323
770,14,0.039238855
770,15,0.008810289
771,0,-0.036091417
771,1,-0.043321237
771,2,-0.029224683
771,3,-0.0070797578
771,4,-0.015627898
771,5,0.038671724
771,6,0.053939328
771,7,-0.009046491
771,8,0.06367355
771,9,0.049798302
771,10,0.013453081
771,11,0.009133086
771,12,-0.027857773
771,13,-0.024377674
771,14,0.019203342
771,15,-0.045550458
772,0,-0.054902393
772,1,-0.038777616
772,2,-0.045970857
772,3,-0.049575504
772,4,-0.03981076
772,5,-0.048521955
772,6,0.051068433
772,7,-0.045717623
772,8,-0.043461844
772,9,0.04150904
772,10,0.03986769
772,11,0.01835762
772,12,-0.018011075
772,13,0.059155986
772,14,0.043396413
772,15,0.06201493
773,0,-0.054721467
773,1,0.038137347
773,2,-0.056090847
773,3,-0.057046603
773,4,-0.0036872625
773,5,-0.028227791
773,6,0.029509813
773,7,-0.05541325
773,8,-0.016950514
773,9,0.056938782
773,10,0.051595338
773,11,0.02582594
773,12,-0.05854346
773,13,-0.010606375
773,14,-0.053563036
773,15,0.053712517
774,0,0.015216567
774,1,0.03010878
774,2,0.014166452
774,3,0.04604861
774,4,0.016309984
774,5,-0.018694498
774,6,-0.056320943
774,7,0.038926326
774,8,0.0013005063
774,9,0.011628285
774,10,-0.010342583
774,11,0.03477796
774,12,0.059851736
774,13,0.06342576
774,14,-0.040126607
774,15,0.017723367
775,0,0.006034583
775,1,-0.0025878102
775,2,-0.016929988
775,3,-0.002270583
775,4,-0.016363531
775,5,0.0018922314
775,6,-0.056466386
775,7,-0.0076237842
775,8,0.054664575
775,9,0.033036277
775,10,-0.014257412
775,11,0.058518603
775,12,0.0031231642
775,13,-0.007953912
775,14,-0.060589466
775,15,-0.05793477
776,0,0.055868603
776,1,0.0025091544
776,2,0.040869772
776,3,0.021781877
776,4,0.0037321225
776,5,-0.038175963
776,6,0.05644673
776,7,0.011293553
776,8,0.036500618
776,9,0.02083417
776,10,0.05666574
776,11,0.04554291
776,12,-0.006755829
776,13,0.02477672
776,14,0.041730322
776,15,0.017139465
777,0,-0.0025058687
777,1,0.052191846
777,2,0.035079397
777,3,0.039202116
777,4,-0.029814735
777,5,0.018822528
777,6,-0.056028865
777,7,0.0043274537
777,8,-0.02273148
777,9,-0.051890057
777,10,-0.0013767555
777,11,0.000843361
777,12,0.055457115
777,13,-0.05082204
777,14,-0.04276521
777,15,-0.01667557
778,0,0.03149844
778,1,0.010296419
778,2,0.043085873
778,3,-0.023123007
778,4,-0.02150311
778,5,0.034560703
778,6,-0.009922903
778,7,0.009906545
778,8,0.0071823224
778,9,0.052471444
778,10,-0.0021669343
778,11,-0.06432119
778,12,-0.0406276
778,13,0.03986901
778,14,0.020080201
778,15,-0.015924856
779,0,-0.026711404
779,1,0.014042422
779,2,0.022513397
779,3,-0.05769155
779,4,-0.05343918
779,5,0.052765854
779,6,-0.064151525
779,7,-0.036875762
779,8,0.0428088
779,9,0.05708375
779,10,0.051506124
779,11,0.025661618
779,12,0.022006586
779,13,0.027166143
779,14,0.034627073
779,15,0.043823242
780,0,0.037414774
780,1,0.02701389
780,2,0.043115117
780,3,-0.038093515
780,4,0.006119229
780,5,-0.050564647
780,6,0.05127292
780,7,0.033825375
780,8,0.036699332
780,9,0.057628617
780,10,0.059877537
780,11,0.028329805
780,12,-0.006081622
780,13,0.044292197
780,14,0.056287944
780,15,0.02360978
781,0,-0.0070716403
781,1,0.015295893
781,2,-0.026180543
781,3,-0.050660886
781,4,0.002746597
781,5,-0.06311368
781,6,0.028270118
781,7,0.018698506
781,8,-0.0044829287
781,9,-0.049608566
781,10,0.050455563
781,11,0.044342034
781,12,0.001259774
781,13,0.027724817
781,14,0.02917903
781,15,0.060702942
782,0,-0.05546101
782,1,0.007139869
782,2,-0.037414804
782,3,0.051821858
782,4,0.00089289993
782,5,-0.029798504
782,6,0.040603064
782,7,-0.023576487
782,8,-0.039969627
782,9,-0.028245267
782,10,0.047720045
782,11,0.021945693
782,12,-0.047663677
782,13,-0.052853286
782,14,-0.046401188
782,15,-0.0079442
783,0,0.039560534
783,1,0.026448153
783,2,0.006449707
783,3,-0.03711419
783,4,-0.014099114
783,5,-0.023075603
783,6,0.040648557
783,7,0.00038463622
783,8,-0.008153696
783,9,-0.04101429
783,10,0.016991675
783,11,0.018917881
783,12,-0.0290641
783,13,0.039574064
783,14,0.058258392
783,15,0.039646953
784,0,-0.022316497
784,1,-0.020451386
784,2,0.045277096
784,3,0.02849146
784,4,0.05636631
784,5,-0.0043646246
784,6,0.049032614
784,7,0.0601779
784,8,-0.0008842349
784,9,-0.040794104
784,10,0.03179293
784,11,-0.05491005
784,12,0.012085237
784,13,0.023262314
784,14,-0.047126338
784,15,0.03835579
785,0,0.010956772
785,1,0.045616135
785,2,0.04521416
785,3,0.04363285
785,4,-0.06057517
785,5,-0.022737864
785,6,-0.022347577
785,7,-0.023028117
785,8,-0.046408966
785,9,-0.043838322
785,10,-0.005440712
785,11,-0.006160926
785,12,-0.003788609
785,13,0.059168495
785,14,0.016123056
785,15,0.017173141
786,0,0.005170569
786,1,-0.046789125
786,2,0.006380886
786,3,-0.002981931
786,4,0.013791464
786,5,0.0013809949
786,6,0.036121793
786,7,0.055139184
786,8,-0.0041923523
786,9,0.03716988
786,10,-0.0021676384
786,11,-0.01440132
786,12,0.040895976
786,13,-0.06355426
786,14,-0.05082954
786,15,0.017563641
787,0,0.028851196
787,1,-0.04992108
787,2,0.036810175
787,3,-0.020559039
787,4,-0.017459698
787,5,-0.012776714
787,6,-0.06337528
787,7,-0.020828567
787,8,0.02428516
787,9,0.0026176944
787,10,0.039569326
787,11,0.036079913
787,12,0.039090574
787,13,-0.021683794
787,14,-0.06154897
787,15,-0.010032352
788,0,-0.047388792
788,1,-0.06331453
788,2,-0.058111936
788,3,0.033502907
788,4,0.020722233
788,5,-0.040765397
788,6,0.05001063
788,7,0.060531504
788,8,0.018167883
788,9,-0.052492306
788,10,-0.027950779
788,11,-0.006590102
788,12,0.005795248
788,13,0.0057877153
788,14,0.012566157
788,15,0.039070353
789,0,0.033086047
789,1,-0.05360247
789,2,-0.034977037
789,3,-0.048391886
789,4,0.044639297
789,5,0.025932804
789,6,-0.02929305
789,7,-0.035790883
789,8,0.028595738
789,9,-0.029462807
789,10,0.06228938
789,11,-0.02404977
789,12,-0.00027566403
789,13,0.042782627
789,14,0.007992312
789,15,-0.05211276
790,0,0.052577764
790,1,-0.02194275
790,2,0.051575713
790,3,-0.04811059
790,4,0.02387596
790,5,0.015995018
790,6,0.05238066
790,7,0.041822292
790,8,0.0030858591
790,9,0.049536504
790,10,-0.047754258
790,11,-0.031695787
790,12,0.06100229
790,13,-0.016978666
790,14,-0.0160033
790,15,0.026058175
791,0,0.05949735
791,1,0.036801353
791,2,0.0147744045
791,3,0.05067063
791,4,-0.05442834
791,5,0.01879669
791,6,-0.01738058
791,7,-0.024448417
791,8,-0.018425308
791,9,0.023773722
791,10,0.017210208
791,11,0.023580104
791,12,0.03522466
791,13,-0.05653335
791,14,0.034421705
791,15,0.058730707
792,0,0.03645189
792,1,-0.055915102
792,2,-0.0042227283
792,3,-0.012170181
792,4,0.008634485
792,5,0.04793276
792,6,-0.042624958
792,7,-0.026114251
792,8,-0.02187609
792,9,-0.009148825
792,10,0.008514881
792,11,0.027154945
792,12,0.0046779886
792,13,0.03668178
792,14,0.035393387
792,15,0.00090797246
793,0,0.035270147
793,1,0.045385458
793,2,0.022010393
793,3,0.060899235
793,4,0.045789085
793,5,-0.042860072
793,6,-0.04280466
793,7,-0.03965266
793,8,0.045900084
793,9,-0.050153434
793,10,0.022737093
793,11,0.00797607
793,12,-0.018261991
793,13,-0.02753995
793,14,0.04872436
793,15,0.03290125
794,0,0.06102615
794,1,-0.03242947
794,2,0.034314692
794,3,-0.046781346
794,4,0.039267994
794,5,0.049825348
794,6,0.033086248
794,7,0.015096284
794,8,-0.0411914
794,9,-0.031725705
794,10,-0.05374472
794,11,0.021118976
794,12,-0.008015893
794,13,0.040129766
794,14,-0.014327679
794,15,-0.026363358
795,0,-0.0010380521
795,1,-0.053191807
795,2,-0.04772862
795,3,-0.010469969
795,4,-0.02202136
795,5,-0.05462116
795,6,0.008885048
795,7,0.05451235
795,8,0.058567084
795,9,-0.04630545
795,10,0.031533115
795,11,0.021759503
795,12,0.046505816
795,13,0.0250289
795,14,-0.037094478
795,15,0.051198423
796,0,0.040348634
796,1,-0.03362558
796,2,-0.060656726
796,3,0.0140936375
796,4,-0.038033485
796,5,0.00060880184
796,6,0.032006986
796,7,-7.63908e-05
796,8,0.033954203
796,9,-0.00226219
796,10,-0.06209165
796,11,-0.019009333
796,12,0.024915613
796,13,0.055158712
796,14,0.0321763
796,15,0.05742377
797,0,-0.001336135
797,1,0.052532963
797,2,0.036449425
797,3,-0.039861083
797,4,-0.055859305
797,5,0.01727438
797,6,0.033620365
797,7,-0.01924276
797,8,-0.00890125
797,9,-0.03747875
797,10,0.030291937
797,11,0.008802429
797,12,0.0060317293
797,13,0.0074649304
797,14,-0.015469477
797,15,-0.006145384
798,0,0.054623
798,1,-0.057560805
798,2,-0.057190634
798,3,-0.014290642
798,4,-0.061533906
798,5,-0.0010839552
798,6,0.05682729
798,7,-0.042894974
798,8,0.033587344
798,9,-0.053760182
798,10,-0.045883365
798,11,0.023711987
798,12,0.03167931
798,13,-0.034708306
798,14,-0.015991502
798,15,-0.01667083
799,0,0.03909366
799,1,0.035426177
799,2,-0.040096916
799,3,-0.042831197
799,4,0.049549587
799,5,-0.036867402
799,6,-0.010443319
799,7,0.041093364
799,8,0.03751278
799,9,0.0048391223
799,10,-0.041574165
799,11,0.039138548
799,12,0.031320415
799,13,0.02304598
799,14,-0.015105732
799,15,-0.04309252
800,0,-0.04085064
800,1,-0.025854036
800,2,-0.026517332
800,3,0.060772814
800,4,-0.043892033
800,5,0.012811586
800,6,0.024482876
800,7,-0.0066875704
800,8,0.027847342
800,9,-0.0479286
800,10,-0.0026296452
800,11,-0.021495592
800,12,-0.037039936
800,13,-0.0035774596
800,14,0.052038595
800,15,-0.015058048
801,0,-0.061765566
801,1,-0.007844478
801,2,-0.028992254
801,3,0.026000567
801,4,-0.025784105
801,5,-0.041134343
801,6,-0.015056238
801,7,-0.010301452
801,8,-0.049087737
801,9,0.010837592
801,10,-0.06169955
801,11,-0.0370737
801,12,-0.02772393
801,13,-0.029876195
801,14,-0.054506157
801,15,-0.05078652
802,0,0.018909454
802,1,0.05045417
802,2,0.024213165
802,3,-0.034028687
802,4,-0.010962646
802,5,-0.02522957
802,6,0.045707434
802,7,-0.04483483
802,8,0.06152486
802,9,0.026093371
802,10,-0.059933536
802,11,0.047130987
802,12,0.060103998
802,13,-0.033973273
802,14,-0.05875027
802,15,0.04802362
803,0,0.058587633
803,1,-0.049094256
803,2,0.029528685
803,3,-0.03811168
803,4,0.022043273
803,5,-0.01432633
803,6,0.0133866
803,7,0.035127543
803,8,0.06378118
803,9,-0.02652204
803,10,-0.03146535
803,11,-2.656877e-05
803,12,-0.054363996
803,13,-0.019025534
803,14,-0.03655582
803,15,0.029575646
804,0,-0.020226397
804,1,0.021470167
804,2,0.03013046
804,3,0.034912847
804,4,-0.048714988
804,5,-0.02007066
804,6,0.005489759
804,7,0.044609673
804,8,-0.005963184
804,9,0.027738355
804,10,0.04014997
804,11,-0.0245044
804,12,0.045563757
804,13,0.03495481
804,14,0.049181595
804,15,-0.050670613
805,0,-0.053412855
805,1,-0.044885427
805,2,-0.046149716
805,3,0.03307862
805,4,-0.045774743
805,5,-0.023736719
805,6,-0.063986614
805,7,-0.032798015
805,8,0.025584415
805,9,-0.048556134
805,10,0.033045575
805,11,-0.06019053
805,12,-0.023316823
805,13,-0.0025188625
805,14,0.013472259
805,15,-0.0035184994
806,0,-0.015683282
806,1,0.05946292
806,2,0.046793513
806,3,-0.06343655
806,4,-0.033703364
806,5,0.0063303635
806,6,-0.035779253
806,7,0.028640352
806,8,-0.03874727
806,9,-0.011850886
806,10,0.0032505542
806,11,0.025876142
806,12,-0.004325304
806,13,-0.023764689
806,14,-0.04342653
806,15,-0.032196272
807,0,-0.024194878
807,1,0.039086662
807,2,0.026499689
807,3,0.01732254
807,4,0.013005398
807,5,-0.019065484
807,6,-0.043640733
807,7,-0.042824157
807,8,0.011786692
807,9,0.0510773
807,10,-0.045454185
807,11,-0.053807035
807,12,-0.029615276
807,13,0.042223796
807,14,0.06285659
807,15,0.023270227
808,0,-0.027258087
808,1,-0.06194292
808,2,-0.061426587
808,3,-0.018732686
808,4,-0.011495333
808,5,-0.023519784
808,6,-0.048825357
808,7,0.03864181
808,8,0.04121521
808,9,0.06392831
808,10,0.041689567
808,11,0.038865723
808,12,0.016763143
808,13,-0.053367842
808,14,0.02060651
808,15,0.040689975
809,0,0.04443548
809,1,0.0265636
809,2,-0.057517573
809,3,-0.05920019
809,4,0.015915915
809,5,-0.008561134
809,6,-0.029195704
809,7,0.055755623
809,8,-0.02331213
809,9,0.0034398735
809,10,0.061903723
809,11,-0.03215356
809,12,0.0176012
809,13,0.0014683381
809,14,-0.060442217
809,15,-0.040256597
810,0,0.048786268
810,1,-0.007210534
810,2,-0.018849347
810,3,0.011858493
810,4,0.05686517
810,5,-0.0042315014
810,6,0.0016144663
810,7,-0.051460035
810,8,0.05179636
810,9,0.01933977
810,10,0.027819723
810,11,-0.018137
810,12,0.003163606
810,13,-0.03754866
810,14,-0.04289094
810,15,0.051965557
811,0,0.018515795
811,1,0.005477689
811,2,0.022675894
811,3,-0.013370767
811,4,0.038540505
811,5,-0.044250824
811,6,-0.043806963
811,7,-0.020921402
811,8,0.036698222
811,9,-0.044595003
811,10,-0.019287866
811,11,0.034147054
811,12,0.056588568
811,13,-0.06408775
811,14,-0.008608662
811,15,0.05793435
812,0,-0.025354087
812,1,-0.056554724
812,2,-0.057398118
812,3,-0.051617842
812,4,0.027524374
812,5,-0.0066528358
812,6,0.012478262
812,7,-0.046618752
812,8,0.058790788
812,9,-0.018680278
812,10,0.032301903
812,11,-0.05901285
812,12,0.024835095
812,13,0.042565092
812,14,0.022896528
812,15,-0.047293104
813,0,-0.043183204
813,1,0.048535682
813,2,-0.039238825
813,3,-0.018095564
813,4,-0.040696606
813,5,-0.05367979
813,6,-0.060104568
813,7,0.01845371
813,8,0.034279272
813,9,-0.015449315
813,10,-0.06106326
813,11,0.008414939
813,12,-0.009615757
813,13,-0.013346758
813,14,-0.032008946
813,15,-0.004523568
814,0,-0.0638796
814,1,0.062290125
814,2,-0.003359571
814,3,-0.06158671
814,4,-0.0075629093
814,5,0.010796234
814,6,0.011118077
814,7,0.033438377
814,8,0.04341358
814,9,0.06269085
814,10,0.0015408397
814,11,-0.041965604
814,12,0.027836584
814,13,-0.058241285
814,14,-0.0027769133
814,15,-0.051787816
815,0,-0.0625718
815,1,0.01978352
815,2,-0.013852414
815,3,-0.049206022
815,4,-0.0036939494
815,5,-0.03393168
815,6,-0.037137035
815,7,0.014650367
815,8,0.030505098
815,9,0.004548624
815,10,-0.06384878
815,11,-0.016431112
815,12,0.018095054
815,13,0.0067809895
815,14,0.00090993196
815,15,-0.024590421
816,0,0.035768084
816,1,0.037143476
816,2,-0.025451645
816,3,-0.0040288977
816,4,-0.017174322
816,5,0.022663057
816,6,-0.003878992
816,7,0.011004664
816,8,0.059498526
816,9,0.021161996
816,10,-0.017762352
816,11,0.05374185
816,12,0.04369124
816,13,-0.020638451
816,14,-0.03963715
816,15,-0.04702551
817,0,-0.048707653
817,1,0.038099073
817,2,0.03846307
817,3,0.0017617196
817,4,-0.047732577
817,5,-0.05423867
817,6,0.0062010437
817,7,-0.052105688
817,8,0.027198344
817,9,0.047008485
817,10,-0.046601553
817,11,0.006046213
817,12,0.028945811
817,13,-0.005206488
817,14,-0.045410506
817,15,0.029377647
818,0,-0.043402717
818,1,-0.019236747
818,2,-0.012229662
818,3,0.060902588
818,4,0.035245
818,5,0.022545353
818,6,0.008239873
818,7,0.051040784
818,8,-0.00414367
818,9,-0.0447497
818,10,0.002375476
818,11,-0.0452108
818,12,0.05010514
818,13,-0.010775443
818,14,0.044330634
818,15,0.060765125
819,0,0.048469685
819,1,0.048094094
819,2,-0.009740349
819,3,0.055839665
819,4,0.0083126575
819,5,-0.041348517
819,6,-0.040968742
819,7,-0.03480169
819,8,0.01730407
819,9,0.05515603
819,10,0.021006443
819,11,0.03742668
819,12,-0.013726197
819,13,-0.014981985
819,14,-0.05402706
819,15,-0.0063807927
820,0,0.024457775
820,1,-0.06270118
820,2,-0.0063068606
820,3,-0.033686027
820,4,-0.012030631
820,5,0.033828847
820,6,0.040619053
820,7,0.008081034
820,8,-0.010644637
820,9,0.054805905
820,10,0.053872734
820,11,0.06306145
820,12,-0.025979672
820,13,0.008625738
820,14,0.0062143356
820,15,-0.017824378
821,0,-0.03689092
821,1,0.05648029
821,2,-0.017272819
821,3,0.053414434
821,4,-0.060495254
821,5,-0.011454109
821,6,0.017027669
821,7,0.019272342
821,8,0.007234864
821,9,-0.012517158
821,10,-0.0230814
821,11,-0.015173022
821,12,-0.024823945
821,13,0.04937569
821,14,-0.04317607
821,15,0.0019638017
822,0,0.023118727
822,1,-0.0023403727
822,2,-0.05242285
822,3,0.05098193
822,4,0.05500701
822,5,-0.059653714
822,6,0.032027096
822,7,0.0107546225
822,8,-0.022602946
822,9,0.049174875
822,10,0.06350424
822,11,0.016166337
822,12,0.035573408
822,13,-0.011473503
822,14,-0.03105874
822,15,0.0549042
823,0,-0.0613782
823,1,-0.00858786
823,2,-0.0021618083
823,3,0.008496679
823,4,0.010778435
823,5,0.053648874
823,6,-0.032600764
823,7,0.04565785
823,8,0.013380513
823,9,0.018838987
823,10,-0.058201857
823,11,-0.048056215
823,12,-0.02893699
823,13,-0.06421038
823,14,0.063199215
823,15,0.0044790134
824,0,-0.026808046
824,1,-0.0017594621
824,2,-0.032907773
824,3,0.028285742
824,4,0.020952992
824,5,0.004043564
824,6,-0.029838301
824,7,0.05748327
824,8,-0.06247929
824,9,0.049802363
824,10,0.059402734
824,11,-0.030069504
824,12,0.014207855
824,13,0.05272699
824,14,0.062018223
824,15,-0.027974099
825,0,-0.020429693
825,1,0.035496965
825,2,0.03990476
825,3,0.027413808
825,4,-0.015470948
825,5,0.02227398
825,6,-0.040608637
825,7,-0.0018033907
825,8,-0.0041918457
825,9,0.04723145
825,10,-0.05990882
825,11,-0.05400027
825,12,-0.06259689
825,13,0.007188931
825,14,0.030600801
825,15,0.00028170645
826,0,-0.022520788
826,1,-0.059133098
826,2,0.004314117
826,3,-0.029491618
826,4,0.009511799
826,5,-0.001348421
826,6,0.05939252
826,7,0.047357157
826,8,0.02483157
826,9,-0.00089433044
826,10,0.034531802
826,11,-0.012406986
826,12,-0.029851142
826,13,-0.019299496
826,14,-0.023085818
826,15,-0.007749345
827,0,-0.006141871
827,1,-0.0075504966
827,2,-0.048060745
827,3,0.034500144
827,4,0.037504397
827,5,-0.050266843
827,6,0.037718587
827,7,-0.003410615
827,8,-0.025830101
827,9,-0.054768287
827,10,0.03053768
827,11,0.025862798
827,12,-0.035771064
827,13,0.004718393
827,14,-0.013110969
827,15,-0.011092991
828,0,0.016830526
828,1,-0.04137885
828,2,-0.055526506
828,3,0.027940817
828,4,-0.042131558
828,5,0.04258708
828,6,-0.063169055
828,7,0.0472617
828,8,-0.046597734
828,9,-0.020227898
828,10,-0.03822503
828,11,-0.049364936
828,12,-0.00065492094
828,13,0.005758859
828,14,-0.016503297
828,15,0.02915997
